edge_strength,seed,n_raw_trades_used,n_scaffold_bars,n_bars,n_events,n_events_enriched,fracdiff_d,raw_signal_corr,T_raw,tw_mean,T_effective,sr_hat,dsr,pbo,skew,kurtosis,n_trials,wall_clock_sec,error
0.0,35,359963,2974,2974,775,775,0.4,0.027325258604759584,2813,0.15846342944843858,445.7576270384577,0.010595078414996451,0.4968948477913381,0.7683982683982684,-0.033733641931661604,6.89593984670101,20,43.116825103759766,
0.0,36,359958,2975,2975,775,775,0.30000000000000004,-0.03844768151371797,1275,0.17366656082557713,221.42486505261084,-0.016723852573306507,0.34365805861090293,0.8484848484848485,-0.18843744014303274,3.8995247309923733,20,43.32857036590576,
0.0,37,359930,2974,2975,786,786,0.2,0.0012993575472715472,1977,0.16596697114719774,328.11670195800997,0.0175608331418979,0.5023854231914496,0.26406926406926406,-0.24724532341357416,10.781779310652466,20,43.87881374359131,
0.0,38,359931,2974,2974,749,749,0.2,0.03406483924429383,1664,0.15806262806755342,263.0162131044089,0.02415140230889626,0.50411425133637,0.33116883116883117,0.12629959056832454,5.193111223152181,20,41.898446798324585,
0.0,39,359908,2975,2975,756,756,0.4,0.011430586820138155,1304,0.16581798780711843,216.22665610048244,-0.006681924897741397,0.3955100389527215,0.16883116883116883,0.15857264918323818,4.328101868890526,20,40.99558138847351,
0.0,40,359968,2975,2974,782,782,0.2,0.016057656978524085,2877,0.16680113918768433,479.88687744296783,-0.0025944284795805413,0.40748391930478856,0.7489177489177489,-0.18496746004651266,8.91171273220499,20,43.598731994628906,
0.0,41,359953,2975,2975,765,765,0.5,-0.023180553364362463,1865,0.1490938688363738,278.0600653798371,0.015879774743407273,0.5085454467285921,0.22077922077922077,0.004387005061061967,3.2165752774987566,20,43.13503456115723,
0.0,42,359975,2975,2975,754,754,0.0,-0.04008069893214203,1768,0.14883441403678999,263.1392440170447,0.038680053469377335,0.6707782461305094,0.354978354978355,-0.0619223561625205,4.305994259667464,20,42.68414378166199,
0.0,43,359950,2975,2975,748,748,0.4,-0.011129666000621426,2308,0.16411586489849703,378.7794161857311,-0.019517860329417228,0.2973605679500928,0.5422077922077922,0.20610036159852585,7.498494269682308,20,42.15619921684265,
0.0,44,359951,2974,2974,768,768,0.5,0.008125111358419129,1759,0.17418945982764747,306.3992598368319,0.03311866162740217,0.5760094118162311,0.12554112554112554,0.3831970779219677,4.874877770609208,20,42.946293115615845,
0.0,45,359917,2975,2975,785,785,0.2,-0.029186905429642303,1377,0.15757610725325633,216.98229968773396,0.015282121808282792,0.4785815753778789,0.262987012987013,0.06230282942066469,5.095366117419733,20,44.23697471618652,
0.0,46,359964,2975,2976,777,777,0.2,-0.019153564486129784,2259,0.15242245428218168,344.3223242234484,0.008109610388338536,0.44692077553467585,0.19480519480519481,0.0659761535623286,4.114425835365179,20,42.82232356071472,
0.0,47,359949,2975,2974,751,751,0.30000000000000004,-0.019976874941995022,2396,0.16286660335463532,390.2283816377062,0.015922327075485136,0.5780666804366582,0.6179653679653679,0.3583418150203107,6.359427370648626,20,40.24019169807434,
0.0,48,359904,2974,2975,783,783,0.30000000000000004,-0.0021532780696668394,1015,0.14738811413100417,149.59893584296924,-0.013675481065794599,0.3903903087933454,0.5865800865800865,-0.05217094720757876,4.336271697893551,20,41.93693232536316,
0.0,49,359939,2975,2975,777,777,0.4,-0.007250983250856995,2387,0.14982032485561672,357.6211154303571,-0.03358723448666355,0.22496558159703933,0.5378787878787878,-0.010262669519954578,4.8371154522118385,20,43.55400848388672,
0.02,0,359913,2975,2974,779,779,0.30000000000000004,-0.02219285704681611,1515,0.1621999242629936,245.7328852584353,-0.004810800757861533,0.3893093860227513,0.08333333333333333,0.08330149773874762,4.648073691210605,20,45.05663752555847,
0.02,1,359983,2974,2975,759,759,0.4,0.0009479377383246612,2775,0.1567929219722033,435.1003584728641,0.03731829862064534,0.7022759231620129,0.36688311688311687,0.23173364712791802,14.578431411233453,20,43.931771993637085,
0.02,2,359979,2975,2975,763,763,0.1,6.236224550486748e-05,1719,0.17376985767836367,298.7103853491071,0.02426277239075755,0.564573185976579,0.15584415584415584,-0.020332038962673396,3.2704571153706934,20,45.20909905433655,
0.02,3,359928,2974,2975,772,772,0.30000000000000004,0.031895771586572585,2281,0.1958757346590782,446.7925507573574,0.0247837706306207,0.6332312587597484,0.6515151515151515,0.4702578801801198,9.017524204128325,20,43.75575923919678,
0.02,4,359945,2975,2975,767,767,0.30000000000000004,0.038123546128300635,2707,0.15989738607542314,432.8422241061704,0.007031163697497058,0.4873822743489633,0.7326839826839827,-0.06632383628857667,10.330290936124651,20,44.15681004524231,
0.02,5,359974,2975,2975,759,759,0.0,-0.003705401838989226,2688,0.16545938907961716,444.7548378460109,0.034427784817235865,0.6826888805576246,0.801948051948052,0.00450925896028445,6.417440419389207,20,42.75349760055542,
0.02,6,359932,2975,2975,770,770,0.30000000000000004,0.010641965150775479,2742,0.15728577990894702,431.2776085103327,0.008932844779877788,0.44680549823827986,0.645021645021645,0.0563334089350808,4.1169512325956426,20,44.66759967803955,
0.02,7,359928,2974,2975,745,745,0.2,0.023403030482125928,472,0.15394844857222845,72.66366772609183,0.03028270498541856,0.5627150108302876,0.2813852813852814,0.0356628945845743,4.302621555467741,20,44.86582565307617,
0.02,8,359882,2974,2975,778,778,0.4,-0.004822317301196973,2634,0.16568474234359426,436.4136113330273,0.008879617399472774,0.5027745262140549,0.827922077922078,0.2206161506069959,8.014395981346317,20,43.075488805770874,
0.02,9,359902,2975,2974,740,740,0.4,0.004068364570432446,2704,0.16583097948989386,448.406968540673,0.03606394222951938,0.7203983962194012,0.6796536796536796,0.04855136666900458,6.308884996575301,20,42.081979274749756,
0.02,10,359908,2974,2975,734,734,0.2,-0.03805355040213074,2596,0.18518065880278636,480.7289902520334,0.0020443731429833282,0.41296730351613964,0.6309523809523809,0.18306022495778984,4.443712033975144,20,42.375659227371216,
0.02,11,359948,2975,2974,793,793,0.2,-0.019532984824180217,2766,0.16529023928005127,457.1928018486218,0.016132015713211233,0.6049393284607509,0.4166666666666667,0.0008208021824855126,3.4211858483203,20,44.76254630088806,
