roll,t_stat,t_p_value,n_active,mean_pnl
58,-2.1867948757760467,0.02880063804219901,5354,-2.1672359669312994e-05
59,-2.63433137425639,0.008454798175860923,5308,-2.0295684283852862e-05
60,-1.9491653574574181,0.05132667826852577,5476,-1.5147329330183185e-05
61,-0.744834066477811,0.4564079496110096,4875,-7.66405976056062e-06
62,-1.2817414746988103,0.19999608194918417,4738,-1.0573900946067303e-05
63,-0.8537645332690157,0.3932737008175553,5350,-7.297991366647681e-06
64,-1.1617157566646987,0.24542267850475863,3866,-1.089076650196754e-05
65,-1.7857261254453825,0.0742252892127131,3710,-2.1905103248065582e-05
66,-1.7220615645056898,0.0851118660300787,5781,-1.2201878217295002e-05
67,-0.25753665778548485,0.7967754598690608,4845,-2.167551771388887e-06
68,0.4607860777597541,0.6449725909318702,4889,4.590920344270184e-06
69,-0.1928941816049081,0.8470496419239797,5023,-1.6998188246510334e-06
70,0.44140395304355506,0.6589378635070484,5523,5.0480001397571555e-06
71,-0.8073634770991529,0.41949746036774127,4759,-9.938591881837792e-06
72,-1.3715462772723435,0.17027187020807832,4584,-1.451317390392764e-05
73,0.013906969473459437,0.9889046927101421,5648,8.350766205617709e-08
74,0.23344350478360515,0.8154257599436561,5477,1.4519744451402765e-06
75,-2.398963270374358,0.016475768545255454,5321,-1.6997320156910003e-05
76,-0.3472264282250085,0.7284368108697534,4687,-3.394853857436792e-06
77,-1.0258842939433002,0.30499162333479135,5455,-6.35123568033535e-06
78,0.05137332728882122,0.9590297352776518,6048,2.8656752077171113e-07
79,-1.764550405336331,0.07770405149613246,4719,-1.696427410456777e-05
80,-1.3256548384780233,0.18501740288340907,4781,-1.098768821471092e-05
81,-2.351079605859281,0.018760777693877184,4626,-2.8789372924237784e-05
82,-1.3678271814102958,0.1714152137960654,6269,-7.080522084501702e-06
83,-0.409569421835302,0.6821400317339714,4821,-5.321402667578817e-06
84,-0.6525239771158898,0.5140941803501407,4844,-7.489695173779443e-06
85,-1.4092043091194626,0.158849707000023,4150,-1.5724227028195014e-05
86,-0.95816622636276,0.3380281140307688,4712,-1.0667153267122582e-05
87,-0.9420793671827686,0.3462138458773436,3681,-1.0718703443064835e-05
88,-2.1361051477742006,0.032719504063331684,4977,-1.5652383062273604e-05
89,-0.07723161085396991,0.9384428064538366,4401,-7.852974929220957e-07
90,-0.06580112123149434,0.9475388159921534,4960,-8.69236245160801e-07
91,0.4146060754267844,0.6784495121516869,4630,2.844895345786901e-06
92,-0.5460353079780581,0.5850641239611338,5425,-5.0115995008981775e-06
93,-0.7345455804541813,0.4626525885445387,4746,-6.621887480278471e-06
94,1.4336849577203852,0.15171681686166472,5724,9.932996193703586e-06
95,-3.912738556605186,9.269674167833308e-05,4208,-5.273741642865101e-05
96,-0.5166210869966747,0.605442186749237,5316,-5.604404085084527e-06
97,-0.026607314758148055,0.9787740427625129,4811,-1.8460599075353993e-07
98,-1.3177968471146757,0.1876361793691519,4680,-1.5698308275308504e-05
99,-0.7660532733042631,0.4436842036122468,4567,-9.025048938049625e-06
100,-0.6429359529129346,0.5202985190450602,4487,-8.807591761638008e-06
101,-3.621758567194692,0.00029551982867803694,4982,-3.4809960487833404e-05
102,-0.3977546039475894,0.690831201671972,4221,-5.8629766188659854e-06
